timestamp,open,high,low,close,adjusted_close,volume
2017-06-06,1287.1,1298.8,1287.0,1296.5,1296.5,131332990
2017-06-05,1282.9,1286.0,1280.2,1282.8,1282.8,80979433
2017-06-04,1282.6,1284.0,1281.2,1283.0,1283.0,579273
2017-06-02,1263.5,1282.2,1262.1,1281.7,1281.7,129212279
2017-06-01,1271.0,1271.5,1263.7,1267.7,1267.7,92363890
2017-05-31,1262.5,1276.8,1262.1,1271.5,1271.5,89485139
2017-05-30,1265.8,1271.7,1258.4,1264.6,1264.6,195144942
2017-05-28,1267.4,1272.2,1266.2,1271.1,1271.1,222106
2017-05-26,1256.8,1269.3,1256.7,1266.7,1266.7,135450298
2017-05-25,1258.3,1259.4,1252.6,1254.6,1254.6,101473871
2017-05-24,1251.5,1258.8,1247.6,1257.9,1257.9,112114533
2017-05-23,1262.1,1263.3,1250.5,1250.9,1250.9,131680079
2017-05-22,1252.6,1263.5,1252.0,1263.4,1263.4,106106630
2017-05-21,1257.5,1257.7,1254.5,1257.1,1257.1,419595
2017-05-19,1248.6,1256.4,1247.1,1255.1,1255.1,111576874
2017-05-18,1261.7,1265.0,1245.7,1248.5,1248.5,196355490
2017-05-17,1243.8,1263.2,1240.9,1260.0,1260.0,190131990
2017-05-16,1233.8,1244.5,1232.6,1243.5,1243.5,104158794
2017-05-15,1229.9,1237.4,1228.4,1231.2,1231.2,97824365
2017-05-14,1228.3,1230.5,1227.8,1229.7,1229.7,261556
2017-05-12,1226.6,1231.6,1226.0,1228.2,1228.2,96008129
2017-05-11,1219.5,1227.7,1219.0,1225.2,1225.2,100299921
2017-05-10,1222.4,1225.8,1217.5,1218.2,1218.2,96046120
2017-05-09,1228.2,1228.4,1214.3,1223.6,1223.6,114081516
2017-05-08,1230.7,1236.9,1226.0,1227.7,1227.7,107198939
2017-05-07,1223.1,1234.8,1221.0,1234.4,1234.4,721723
2017-05-05,1229.0,1236.0,1226.2,1228.0,1228.0,139682689
2017-05-04,1240.5,1240.7,1225.7,1228.6,1228.6,157969747
2017-05-03,1257.1,1257.3,1236.4,1238.4,1238.4,99640912
2017-05-02,1257.8,1258.2,1252.6,1257.3,1257.3,91602570
2017-05-01,1264.5,1269.7,1254.9,1257.3,1257.3,91824803
2017-04-30,1269.6,1272.4,1269.1,1271.8,1271.8,460050
2017-04-28,1266.4,1269.9,1264.9,1269.3,1269.3,85272038
2017-04-27,1268.2,1269.0,1261.8,1265.2,1265.2,106112258
2017-04-26,1265.6,1272.8,1260.7,1269.0,1269.0,106151519
2017-04-25,1275.8,1275.8,1262.8,1265.3,1265.3,121625878
2017-04-24,1277.0,1279.9,1267.9,1279.2,1279.2,178822519
2017-04-23,1280.0,1280.0,1266.0,1275.0,1275.0,3073979
2017-04-21,1281.6,1290.1,1280.0,1286.1,1286.1,101974010
2017-04-20,1280.7,1285.2,1276.2,1282.6,1282.6,119346263
2017-04-19,1288.4,1289.2,1274.0,1281.0,1281.0,123677096
2017-04-18,1285.4,1294.4,1278.8,1291.3,1291.3,132810065
2017-04-17,1292.9,1294.7,1282.3,1284.6,1284.6,105859149
2017-04-16,1292.4,1297.4,1290.0,1297.1,1297.1,835023
2017-04-13,1287.7,1290.7,1282.0,1290.1,1290.1,126081449
2017-04-12,1277.1,1289.2,1272.0,1288.9,1288.9,120178247
2017-04-11,1257.3,1277.9,1255.4,1277.7,1277.7,126313436
2017-04-10,1254.9,1258.9,1246.8,1257.6,1257.6,93607084
2017-04-09,1255.6,1257.4,1252.6,1257.2,1257.2,289112
2017-04-07,1265.0,1273.3,1250.9,1256.1,1256.1,210536560
2017-04-06,1255.8,1257.2,1249.0,1253.3,1253.3,94011648
2017-04-05,1257.2,1260.9,1243.0,1260.8,1260.8,101466492
2017-04-04,1257.8,1263.7,1253.1,1257.3,1257.3,84055349
2017-04-03,1250.8,1258.7,1243.6,1257.4,1257.4,68185580
2017-04-02,1251.9,1252.7,1247.1,1250.8,1250.8,194150
2017-03-31,1243.1,1252.8,1239.8,1251.2,1251.2,80739300
2017-03-30,1249.3,1253.9,1241.1,1242.6,1242.6,88455909
2017-03-29,1248.2,1254.4,1247.9,1252.1,1252.1,99611557
2017-03-28,1253.9,1258.4,1247.3,1249.9,1249.9,105644769
2017-03-27,1256.4,1261.0,1252.3,1253.2,1253.2,123550959
2017-03-26,1245.5,1254.8,1245.5,1252.8,1252.8,657384
2017-03-24,1243.8,1251.9,1240.7,1244.6,1244.6,98560326
2017-03-23,1246.1,1253.3,1242.7,1245.6,1245.6,101091645
2017-03-22,1245.2,1251.5,1244.5,1246.8,1246.8,109808768
2017-03-21,1227.9,1247.7,1227.5,1244.5,1244.5,138789193
2017-03-20,1233.6,1235.5,1229.8,1234.7,1234.7,71283587
2017-03-19,1229.0,1230.8,1228.8,1230.6,1230.6,192952
2017-03-17,1226.3,1231.5,1225.2,1229.0,1229.0,79783477
2017-03-13,1206.1,1210.9,1202.0,1203.8,1203.8,93533523
2017-03-12,1205.0,1207.0,1204.4,1206.0,1206.0,334762
2017-03-10,1196.7,1206.2,1194.5,1204.5,1204.5,130508154
2017-03-09,1204.6,1208.9,1199.0,1199.6,1199.6,119063327
2017-03-08,1217.3,1218.2,1206.4,1208.7,1208.7,106522691
2017-03-07,1225.0,1226.4,1214.1,1215.9,1215.9,100021329
2017-03-06,1233.5,1235.3,1225.0,1226.2,1226.2,85923708
2017-03-05,1233.9,1236.5,1233.0,1235.4,1235.4,95224
2017-03-03,1234.4,1236.7,1223.0,1235.0,1235.0,129846823
2017-03-02,1247.4,1247.5,1231.1,1235.7,1235.7,124897333
2017-03-01,1243.0,1251.4,1237.2,1247.6,1247.6,176228442
2017-02-28,1254.1,1259.3,1246.3,1246.5,1246.5,105617048
2017-02-27,1257.2,1264.9,1251.5,1254.4,1254.4,96424921
2017-02-26,1258.9,1258.9,1255.6,1257.3,1257.3,112396
2017-02-24,1250.9,1261.2,1250.5,1258.0,1258.0,114196828
2017-02-23,1238.4,1252.2,1236.4,1249.9,1249.9,124238100
2017-02-22,1236.7,1241.9,1231.5,1237.8,1237.8,94804035
2017-02-21,1235.6,1240.2,1226.8,1236.0,1236.0,203451816
2017-02-19,1236.4,1239.2,1236.1,1237.5,1237.5,83287
2017-02-17,1239.6,1245.1,1235.5,1235.8,1235.8,86439714
2017-02-16,1236.0,1243.6,1233.4,1239.8,1239.8,108190766
2017-02-15,1226.6,1235.4,1217.5,1233.7,1233.7,106707321
2017-02-14,1229.7,1236.0,1222.7,1229.4,1229.4,111817610
2017-02-13,1230.7,1233.6,1220.3,1226.9,1226.9,90427855
2017-02-12,1234.2,1234.4,1230.1,1231.3,1231.3,106967
2017-02-10,1225.1,1238.9,1222.6,1235.1,1235.1,124024438
2017-02-09,1242.9,1246.2,1226.1,1227.7,1227.7,114620681
2017-02-08,1234.5,1246.6,1232.3,1241.7,1241.7,118046431
2017-02-07,1234.5,1237.4,1229.2,1233.8,1233.8,109468326
2017-02-06,1224.9,1237.5,1223.3,1235.4,1235.4,103050716
2017-02-05,1221.9,1226.6,1220.8,1222.2,1222.2,162918
2017-02-03,1215.3,1223.2,1208.3,1222.0,1222.0,112983001
2017-02-02,1216.9,1227.5,1213.7,1216.7,1216.7,124562068
2017-02-01,1210.4,1214.2,1199.7,1211.5,1211.5,103455396
2017-01-31,1203.4,1217.4,1198.0,1214.5,1214.5,123355686
2017-01-30,1195.8,1201.3,1190.0,1198.1,1198.1,99345078
2017-01-29,1194.6,1196.8,1193.1,1195.9,1195.9,173028
2017-01-27,1186.2,1193.8,1179.7,1191.0,1191.0,97907167
2017-01-26,1198.4,1201.6,1183.9,1187.9,1187.9,104188864
2017-01-25,1205.0,1210.2,1192.6,1200.6,1200.6,133435689
2017-01-24,1215.5,1220.3,1206.2,1208.8,1208.8,105014294
2017-01-23,1214.2,1223.0,1209.0,1217.1,1217.1,127971718
2017-01-22,1212.3,1218.4,1209.3,1215.4,1215.4,151420
2017-01-20,1207.1,1217.6,1198.2,1208.6,1208.6,109910835
2017-01-19,1202.8,1209.0,1195.4,1203.4,1203.4,126456070
2017-01-18,1214.5,1219.2,1201.3,1202.5,1202.5,97812494
2017-01-17,1203.3,1221.8,1201.0,1214.9,1214.9,320303477
2017-01-15,1199.4,1208.7,1198.0,1203.3,1203.3,193345
2017-01-13,1194.0,1204.6,1187.5,1197.3,1197.3,139026725
2017-01-12,1197.3,1210.0,1193.1,1195.9,1195.9,143205095
2017-01-11,1187.9,1201.5,1177.0,1193.4,1193.4,132414429
2017-01-10,1184.8,1193.6,1180.9,1186.2,1186.2,111730838
2017-01-09,1174.7,1189.3,1173.0,1182.8,1182.8,89103273
2017-01-08,1172.9,1177.0,1172.2,1174.1,1174.1,57117
2017-01-06,1178.1,1186.2,1171.1,1175.7,1175.7,120544641
2017-01-05,1174.0,1188.3,1171.0,1181.4,1181.4,148741696
2017-01-04,1160.6,1171.0,1160.2,1166.5,1166.5,96581281
2017-01-03,1154.4,1166.5,1146.5,1158.2,1158.2,111814681
2016-12-30,1161.0,1162.8,1150.3,1152.7,1152.7,77228893
2016-12-29,1150.1,1161.5,1145.3,1161.1,1161.1,58189074
2016-12-28,1142.3,1145.1,1137.1,1143.0,1143.0,54590660
2016-12-27,1135.3,1151.7,1134.4,1139.9,1139.9,65386130
2016-12-23,1132.5,1137.3,1130.7,1134.7,1134.7,37644260
2016-12-22,1131.7,1135.5,1128.6,1130.2,1130.2,62970222
2016-12-21,1137.7,1138.8,1131.4,1132.8,1132.8,64952075
2016-12-20,1137.2,1138.1,1127.3,1133.7,1133.7,78453463
2016-12-19,1141.2,1144.4,1138.5,1140.4,1140.4,59883237
2016-12-18,1136.1,1138.6,1135.5,1138.3,1138.3,46686
2016-12-16,1131.9,1143.2,1129.5,1136.9,1136.9,86065007
2016-12-15,1143.4,1144.7,1124.3,1130.2,1130.2,146546481
2016-12-14,1161.9,1168.0,1140.0,1144.9,1144.9,72593516
2016-12-13,1164.0,1166.0,1156.3,1160.3,1160.3,68031723
2016-12-12,1158.6,1167.9,1152.5,1164.8,1164.8,91353269
2016-12-11,1161.4,1161.9,1158.3,1159.5,1159.5,83876
2016-12-09,1169.1,1173.8,1156.0,1161.4,1161.4,77987795
2016-12-08,1178.8,1180.7,1169.1,1172.4,1172.4,80981041
2016-12-07,1169.7,1182.3,1166.4,1177.0,1177.0,73334175
2016-12-06,1173.7,1177.1,1167.1,1171.3,1171.3,75055038
2016-12-05,1177.6,1179.7,1157.0,1172.0,1172.0,124553040
2016-12-04,1182.6,1190.2,1178.4,1182.3,1182.3,435252
2016-12-02,1176.1,1180.1,1166.4,1179.0,1179.0,89481662
2016-12-01,1173.2,1178.4,1160.0,1175.6,1175.6,122505553
2016-11-30,1191.2,1192.9,1167.9,1174.0,1174.0,119592133
2016-11-29,1193.7,1194.8,1179.4,1190.6,1190.6,100002883
2016-11-28,1193.0,1199.4,1182.4,1197.1,1197.1,87222405
2016-11-27,1184.4,1189.3,1182.5,1186.3,1186.3,99272
2016-11-25,1185.5,1195.4,1176.3,1178.4,1178.4,182434799
2016-11-23,1213.4,1217.3,1181.2,1189.2,1189.2,147171365
2016-11-22,1217.2,1222.0,1205.6,1212.6,1212.6,104381509
2016-11-21,1210.5,1220.8,1209.0,1215.8,1215.8,83864280
2016-11-20,1207.3,1210.7,1205.4,1206.0,1206.0,70178
2016-11-18,1208.5,1218.6,1201.3,1208.0,1208.0,137224071
2016-11-17,1224.9,1234.0,1210.5,1214.5,1214.5,100645185
2016-11-16,1229.4,1234.4,1221.0,1226.6,1226.6,99981298
2016-11-15,1224.6,1234.1,1218.6,1226.8,1226.8,122516945
2016-11-14,1215.8,1231.0,1211.0,1222.8,1222.8,192120455
2016-11-13,1261.4,1267.3,1218.7,1228.8,1228.8,210829825
2016-11-10,1283.3,1296.0,1251.9,1260.4,1260.4,194392177
2016-11-09,1332.4,1341.0,1270.2,1275.5,1275.5,603261369
2016-11-08,1283.3,1295.1,1268.1,1273.4,1273.4,84479953
2016-11-07,1290.7,1295.4,1278.6,1283.3,1283.3,118275466
2016-11-06,1294.5,1298.1,1288.3,1289.6,1289.6,511622
2016-11-04,1299.8,1312.2,1295.7,1305.8,1305.8,100382684
2016-11-03,1305.7,1307.4,1286.2,1303.1,1303.1,125799184
2016-11-02,1291.8,1313.0,1291.7,1299.0,1299.0,99816587
2016-11-01,1277.9,1296.9,1277.1,1289.3,1289.3,87223555
2016-10-31,1277.7,1279.6,1271.9,1277.2,1277.2,59806980
2016-10-30,1278.3,1280.5,1277.2,1279.4,1279.4,254349
2016-10-28,1272.3,1285.4,1262.0,1276.8,1276.8,94957420
2016-10-27,1267.0,1273.7,1266.2,1270.4,1270.4,66183348
2016-10-26,1275.7,1276.7,1265.1,1267.2,1267.2,70367959
2016-10-25,1265.8,1277.5,1265.5,1275.0,1275.0,66776453
2016-10-24,1264.2,1272.8,1260.1,1263.6,1263.6,80163821
2016-10-23,1266.9,1267.3,1266.1,1267.1,1267.1,97819
2016-10-21,1262.7,1268.8,1261.7,1267.0,1267.0,56776751
2016-10-20,1273.5,1275.9,1265.5,1266.2,1266.2,68222365
2016-10-19,1263.9,1274.4,1261.1,1270.8,1270.8,73460124
2016-10-18,1259.6,1265.6,1257.2,1263.6,1263.6,81481683
2016-10-17,1254.5,1258.2,1251.2,1256.3,1256.3,59126380
2016-10-16,1252.9,1253.8,1251.1,1252.9,1252.9,272979
2016-10-14,1257.0,1260.7,1246.9,1251.7,1251.7,80901873
2016-10-13,1262.0,1263.9,1255.1,1258.4,1258.4,80432004
2016-10-12,1259.1,1260.5,1251.2,1255.8,1255.8,60000444
2016-10-11,1264.3,1266.8,0.0,1256.6,1256.6,152006100
2016-10-09,1258.5,1263.8,1258.5,1262.0,1262.0,284822
2016-10-07,1256.1,1267.6,1243.2,1258.6,1258.6,122635648
2016-10-06,1267.9,1270.4,1251.8,1256.2,1256.2,81672784
2016-10-05,1276.4,1279.4,1264.1,1271.4,1271.4,104728891
2016-10-04,1312.7,1314.5,1268.6,1271.7,1271.7,155418622
