timestamp,open,high,low,close,adjusted_close,volume
2017-08-21,2425.5,2430.5801,2417.3501,2428.3701,2428.3701,2788150000
2017-08-18,2427.6399,2440.27,2420.6899,2425.55,2425.55,3415680000
2017-08-17,2462.95,2465.02,2430.01,2430.01,2430.01,3142620000
2017-08-16,2468.6299,2474.9299,2463.8601,2468.1101,2468.1101,2953650000
2017-08-15,2468.6599,2468.8999,2461.6101,2464.6101,2464.6101,2913100000
2017-08-14,2454.96,2468.22,2454.96,2465.8401,2465.8401,2822550000
2017-08-11,2441.04,2448.0901,2437.8501,2441.3201,2441.3201,3159930000
2017-08-10,2465.3799,2465.3799,2437.75,2438.21,2438.21,3621070000
2017-08-09,2465.3501,2474.4099,2462.0801,2474.02,2474.02,3308060000
2017-08-08,2478.3501,2490.8701,2470.3201,2474.9199,2474.9199,3344640000
2017-08-07,2477.1399,2480.95,2475.8799,2480.9099,2480.9099,2931780000
2017-08-04,2476.8799,2480.0,2472.0801,2476.8301,2476.8301,3235140000
2017-08-03,2476.03,2476.03,2468.8501,2472.1599,2472.1599,3645020000
2017-08-02,2480.3799,2480.3799,2466.48,2477.5701,2477.5701,3478580000
2017-08-01,2477.1001,2478.51,2471.1399,2476.3501,2476.3501,3460860000
2017-07-31,2475.9399,2477.96,2468.53,2470.3,2470.3,3469210000
2017-07-28,2469.1201,2473.53,2464.6599,2472.1001,2472.1001,3294770000
2017-07-27,2482.76,2484.04,2459.9299,2475.4199,2475.4199,3995520000
2017-07-26,2479.97,2481.6899,2474.9399,2477.8301,2477.8301,3557020000
2017-07-25,2477.8799,2481.24,2474.9099,2477.1299,2477.1299,4108060000
2017-07-24,2472.04,2473.1001,2466.3201,2469.9099,2469.9099,3010240000
2017-07-21,2467.3999,2472.54,2465.0601,2472.54,2472.54,3059570000
2017-07-20,2475.5601,2477.6201,2468.4299,2473.45,2473.45,3182780000
2017-07-19,2463.8501,2473.8301,2463.8501,2473.8301,2473.8301,3059760000
2017-07-18,2455.8799,2460.9199,2450.3401,2460.6101,2460.6101,2962130000
2017-07-17,2459.5,2462.8201,2457.1599,2459.1399,2459.1399,2793170000
2017-07-14,2449.1599,2463.54,2446.6899,2459.27,2459.27,2736640000
2017-07-13,2444.99,2449.3201,2441.6899,2447.8301,2447.8301,3067670000
2017-07-12,2435.75,2445.76,2435.75,2443.25,2443.25,3171620000
2017-07-11,2427.3501,2429.3,2412.79,2425.53,2425.53,3106750000
2017-07-10,2424.51,2432.0,2422.27,2427.4299,2427.4299,2999130000
2017-07-07,2413.52,2426.9199,2413.52,2425.1799,2425.1799,2901330000
2017-07-06,2423.4399,2424.28,2407.7,2409.75,2409.75,3364520000
2017-07-05,2430.78,2434.8999,2422.05,2432.54,2432.54,3367220000
2017-07-03,2431.3899,2439.1699,2428.6899,2429.01,2429.01,1962290000
2017-06-30,2429.2,2432.71,2421.6499,2423.4099,2423.4099,3361590000
2017-06-29,2442.3799,2442.73,2405.7,2419.7,2419.7,3900280000
2017-06-28,2428.7,2442.97,2428.02,2440.6899,2440.6899,3500800000
2017-06-27,2436.3401,2440.1499,2419.3799,2419.3799,2419.3799,3563910000
2017-06-26,2443.3201,2450.4199,2437.03,2439.0701,2439.0701,3238970000
2017-06-23,2434.6499,2441.3999,2431.1101,2438.3,2438.3,5278330000
2017-06-22,2437.3999,2441.6201,2433.27,2434.5,2434.5,3468210000
2017-06-21,2439.3101,2442.23,2430.74,2435.6101,2435.6101,3594820000
2017-06-20,2450.6599,2450.6599,2436.6001,2437.03,2437.03,3416510000
2017-06-19,2442.55,2453.8201,2441.79,2453.46,2453.46,3264700000
2017-06-16,2431.24,2433.1499,2422.8799,2433.1499,2433.1499,5284720000
2017-06-15,2424.1399,2433.95,2418.53,2432.46,2432.46,3353050000
2017-06-14,2443.75,2443.75,2428.3401,2437.9199,2437.9199,3555590000
2017-06-13,2434.1499,2441.49,2431.28,2440.3501,2440.3501,3275500000
2017-06-12,2425.8799,2430.3799,2419.97,2429.3899,2429.3899,4027750000
2017-06-09,2436.3899,2446.2,2415.7,2431.77,2431.77,4027340000
2017-06-08,2434.27,2439.27,2427.9399,2433.79,2433.79,3728860000
2017-06-07,2432.03,2435.28,2424.75,2433.1399,2433.1399,3572300000
2017-06-06,2431.9199,2436.21,2428.1201,2429.3301,2429.3301,3357840000
2017-06-05,2437.8301,2439.55,2434.3201,2436.1001,2436.1001,2912600000
2017-06-02,2431.28,2440.23,2427.71,2439.0701,2439.0701,3461680000
2017-06-01,2415.6499,2430.0601,2413.54,2430.0601,2430.0601,3857140000
2017-05-31,2415.6299,2415.99,2403.5901,2411.8,2411.8,4516110000
2017-05-30,2411.6699,2415.26,2409.4299,2412.9099,2412.9099,3203160000
2017-05-26,2414.5,2416.6799,2412.2,2415.8201,2415.8201,2805040000
2017-05-25,2409.54,2418.71,2408.01,2415.0701,2415.0701,3535390000
2017-05-24,2401.4099,2405.5801,2397.99,2404.3899,2404.3899,3389900000
2017-05-23,2397.04,2400.8501,2393.8799,2398.4199,2398.4199,3213570000
2017-05-22,2387.21,2395.46,2386.9199,2394.02,2394.02,3172830000
2017-05-19,2371.3701,2389.0601,2370.4299,2381.73,2381.73,3825160000
2017-05-18,2354.6899,2375.74,2352.72,2365.72,2365.72,4319420000
2017-05-17,2382.95,2384.8701,2356.21,2357.03,2357.03,4163000000
2017-05-16,2404.55,2405.77,2396.05,2400.6699,2400.6699,3420790000
2017-05-15,2393.98,2404.05,2393.9399,2402.3201,2402.3201,3473600000
2017-05-12,2392.4399,2392.4399,2387.1899,2390.8999,2390.8999,3305630000
2017-05-11,2394.8401,2395.72,2381.74,2394.4399,2394.4399,3727420000
2017-05-10,2396.79,2399.74,2392.79,2399.6299,2399.6299,3643530000
2017-05-09,2401.5801,2403.8701,2392.4399,2396.9199,2396.9199,3653590000
2017-05-08,2399.9399,2401.3601,2393.9199,2399.3799,2399.3799,3429440000
2017-05-05,2392.3701,2399.29,2389.3799,2399.29,2399.29,3540140000
2017-05-04,2389.79,2391.4299,2380.3501,2389.52,2389.52,4362540000
2017-05-03,2386.5,2389.8201,2379.75,2388.1299,2388.1299,3893990000
2017-05-02,2391.05,2392.9299,2385.8201,2391.1699,2391.1699,3813680000
2017-05-01,2388.5,2394.49,2384.8301,2388.3301,2388.3301,3199240000
2017-04-28,2393.6799,2393.6799,2382.3601,2384.2,2384.2,3718270000
2017-04-27,2389.7,2392.1001,2382.6799,2388.77,2388.77,4098460000
2017-04-26,2388.98,2398.1599,2386.78,2387.45,2387.45,4105920000
2017-04-25,2381.51,2392.48,2381.1499,2388.6101,2388.6101,3995240000
2017-04-24,2370.3301,2376.98,2369.1899,2374.1499,2374.1499,3690650000
2017-04-21,2354.74,2356.1799,2344.51,2348.6899,2348.6899,3503360000
2017-04-20,2342.6899,2361.3701,2340.9099,2355.8401,2355.8401,3647420000
2017-04-19,2346.79,2352.6299,2335.05,2338.1699,2338.1699,3519900000
2017-04-18,2342.53,2348.3501,2334.54,2342.1899,2342.1899,3269840000
2017-04-17,2332.6201,2349.1399,2332.51,2349.01,2349.01,2824710000
2017-04-13,2341.98,2348.26,2328.95,2328.95,2328.95,3143890000
2017-04-12,2352.1499,2352.72,2341.1799,2344.9299,2344.9299,3196950000
2017-04-11,2353.9199,2355.22,2337.25,2353.78,2353.78,3117420000
2017-04-10,2357.1599,2366.3701,2351.5,2357.1599,2357.1599,2785410000
2017-04-07,2356.5901,2363.76,2350.74,2355.54,2355.54,3053150000
2017-04-06,2353.79,2364.1599,2348.8999,2357.49,2357.49,3201920000
2017-04-05,2366.5901,2378.3601,2350.52,2352.95,2352.95,3770520000
2017-04-04,2354.76,2360.53,2350.72,2360.1599,2360.1599,3206240000
2017-04-03,2362.3401,2365.8701,2344.73,2358.8401,2358.8401,3416400000
2017-03-31,2364.8201,2370.3501,2362.6001,2362.72,2362.72,3354110000
2017-03-30,2361.3101,2370.4199,2358.5801,2368.0601,2368.0601,3158420000
2017-03-29,2356.54,2363.3601,2352.9399,2361.1299,2361.1299,3106940000
2017-03-28,2339.79,2363.78,2337.6299,2358.5701,2358.5701,3367780000
2017-03-27,2329.1101,2344.8999,2322.25,2341.5901,2341.5901,3240230000
2017-03-24,2350.4199,2356.22,2335.74,2343.98,2343.98,2975130000
2017-03-23,2345.97,2358.9199,2342.1299,2345.96,2345.96,3260600000
2017-03-22,2343.0,2351.8101,2336.45,2348.45,2348.45,3572730000
2017-03-21,2379.3201,2381.9299,2341.8999,2344.02,2344.02,4265590000
2017-03-20,2378.24,2379.55,2369.6599,2373.47,2373.47,3054930000
2017-03-17,2383.71,2385.71,2377.6399,2378.25,2378.25,5178040000
2017-03-16,2387.71,2388.1001,2377.1799,2381.3799,2381.3799,3365660000
2017-03-15,2370.3401,2390.01,2368.9399,2385.26,2385.26,3906840000
2017-03-14,2368.55,2368.55,2358.1799,2365.45,2365.45,3172630000
2017-03-13,2371.5601,2374.4199,2368.52,2373.47,2373.47,3133900000
2017-03-10,2372.52,2376.8601,2363.04,2372.6001,2372.6001,3432950000
2017-03-09,2363.49,2369.0801,2354.54,2364.8701,2364.8701,3716340000
2017-03-08,2369.8101,2373.0901,2361.01,2362.98,2362.98,3812100000
2017-03-07,2370.74,2375.1201,2365.51,2368.3899,2368.3899,3518390000
2017-03-06,2375.23,2378.8,2367.98,2375.3101,2375.3101,3232700000
2017-03-03,2380.9199,2383.8899,2375.3899,2383.1201,2383.1201,3555260000
2017-03-02,2394.75,2394.75,2380.1699,2381.9199,2381.9199,3821320000
2017-03-01,2380.1299,2400.98,2380.1299,2395.96,2395.96,4345180000
2017-02-28,2366.0801,2367.79,2358.96,2363.6399,2363.6399,4210140000
2017-02-27,2365.23,2371.54,2361.8701,2369.75,2369.75,3582610000
2017-02-24,2355.73,2367.3401,2352.8701,2367.3401,2367.3401,3831570000
2017-02-23,2367.5,2368.26,2355.0901,2363.8101,2363.8101,4015260000
2017-02-22,2361.1101,2365.1299,2358.3401,2362.8201,2362.8201,3468670000
2017-02-21,2354.9099,2366.71,2354.9099,2365.3799,2365.3799,3579780000
2017-02-17,2343.01,2351.1599,2339.5801,2351.1599,2351.1599,3513060000
2017-02-16,2349.6399,2351.3101,2338.8701,2347.22,2347.22,3672370000
2017-02-15,2335.5801,2351.3,2334.8101,2349.25,2349.25,3775590000
2017-02-14,2326.1201,2337.5801,2322.1699,2337.5801,2337.5801,3520910000
2017-02-13,2321.72,2331.5801,2321.4199,2328.25,2328.25,3349730000
2017-02-10,2312.27,2319.23,2311.1001,2316.1001,2316.1001,3475020000
2017-02-09,2296.7,2311.0801,2296.6101,2307.8701,2307.8701,3677940000
2017-02-08,2289.55,2295.9099,2285.3799,2294.6699,2294.6699,3609740000
2017-02-07,2295.8701,2299.3999,2290.1599,2293.0801,2293.0801,3448690000
2017-02-06,2294.28,2296.1799,2288.5701,2292.5601,2292.5601,3109050000
2017-02-03,2288.54,2298.3101,2287.8799,2297.4199,2297.4199,3597970000
2017-02-02,2276.6899,2283.97,2271.6499,2280.8501,2280.8501,3807710000
2017-02-01,2285.5901,2289.1399,2272.4399,2279.55,2279.55,3916610000
2017-01-31,2274.02,2279.0901,2267.21,2278.8701,2278.8701,4087450000
2017-01-30,2286.01,2286.01,2268.04,2280.8999,2280.8999,3591270000
2017-01-27,2299.02,2299.02,2291.6201,2294.6899,2294.6899,3135890000
2017-01-26,2298.6299,2300.99,2294.0801,2296.6799,2296.6799,3610360000
2017-01-25,2288.8799,2299.55,2288.8799,2298.3701,2298.3701,3846020000
2017-01-24,2267.8799,2284.6299,2266.6799,2280.0701,2280.0701,3810960000
2017-01-23,2267.78,2271.78,2257.02,2265.2,2265.2,3152710000
2017-01-20,2269.96,2276.96,2265.01,2271.3101,2271.3101,3524970000
2017-01-19,2271.8999,2274.3301,2258.4099,2263.6899,2263.6899,3165970000
2017-01-18,2269.1399,2272.01,2263.3501,2271.8899,2271.8899,3315250000
2017-01-17,2269.1399,2272.0801,2262.8101,2267.8899,2267.8899,3584990000
2017-01-13,2272.74,2278.6799,2271.51,2274.6399,2274.6399,3081270000
2017-01-12,2271.1399,2271.78,2254.25,2270.4399,2270.4399,3462130000
2017-01-11,2268.6001,2275.3201,2260.8301,2275.3201,2275.3201,3620410000
2017-01-10,2269.72,2279.27,2265.27,2268.8999,2268.8999,3638790000
2017-01-09,2273.5901,2275.49,2268.8999,2268.8999,2268.8999,3217610000
2017-01-06,2271.1399,2282.1001,2264.0601,2276.98,2276.98,3339890000
2017-01-05,2268.1799,2271.5,2260.45,2269.0,2269.0,3761820000
2017-01-04,2261.6001,2272.8201,2261.6001,2270.75,2270.75,3764890000
2017-01-03,2251.5701,2263.8799,2245.1299,2257.8301,2257.8301,3770530000
2016-12-30,2251.6101,2253.5801,2233.6201,2238.8301,2238.8301,2670900000
2016-12-29,2249.5,2254.51,2244.5601,2249.26,2249.26,2336370000
2016-12-28,2270.23,2271.3101,2249.1101,2249.9199,2249.9199,2392360000
2016-12-27,2266.23,2273.8201,2266.1499,2268.8799,2268.8799,1987080000
2016-12-23,2260.25,2263.79,2258.8401,2263.79,2263.79,2020550000
2016-12-22,2262.9299,2263.1799,2256.0801,2260.96,2260.96,2876320000
2016-12-21,2270.54,2271.23,2265.1499,2265.1799,2265.1799,2852230000
2016-12-20,2266.5,2272.5601,2266.1399,2270.76,2270.76,3298780000
2016-12-19,2259.24,2267.47,2258.21,2262.53,2262.53,3248370000
2016-12-16,2266.8101,2268.05,2254.24,2258.0701,2258.0701,5920340000
2016-12-15,2253.77,2272.1201,2253.77,2262.03,2262.03,4168200000
2016-12-14,2268.3501,2276.2,2248.4399,2253.28,2253.28,4406970000
2016-12-13,2263.3201,2277.53,2263.3201,2271.72,2271.72,3857590000
2016-12-12,2258.8301,2264.03,2252.3701,2256.96,2256.96,4034510000
2016-12-09,2249.73,2259.8,2249.23,2259.53,2259.53,3884480000
2016-12-08,2241.1299,2251.6899,2237.5701,2246.1899,2246.1899,4200580000
2016-12-07,2210.72,2241.6299,2208.9299,2241.3501,2241.3501,4501820000
2016-12-06,2207.26,2212.78,2202.21,2212.23,2212.23,3855320000
2016-12-05,2200.6499,2209.4199,2199.97,2204.71,2204.71,3895230000
2016-12-02,2191.1201,2197.95,2188.3701,2191.95,2191.95,3779500000
2016-12-01,2200.1699,2202.6001,2187.4399,2191.0801,2191.0801,5063740000
2016-11-30,2204.97,2214.1001,2198.8101,2198.8101,2198.8101,5533980000
2016-11-29,2200.76,2210.46,2198.1499,2204.6599,2204.6599,3706560000
2016-11-28,2210.21,2211.1399,2200.3601,2201.72,2201.72,3505650000
2016-11-25,2206.27,2213.3501,2206.27,2213.3501,2213.3501,1584600000
2016-11-23,2198.55,2204.72,2194.51,2204.72,2204.72,3418640000
2016-11-22,2201.5601,2204.8,2194.51,2202.9399,2202.9399,3957940000
2016-11-21,2186.4299,2198.7,2186.4299,2198.1799,2198.1799,3607010000
2016-11-18,2186.8501,2189.8899,2180.3799,2181.8999,2181.8999,3572400000
2016-11-17,2178.6101,2188.0601,2176.6499,2187.1201,2187.1201,3809160000
2016-11-16,2177.53,2179.22,2172.2,2176.9399,2176.9399,3830590000
2016-11-15,2168.29,2180.8401,2166.3799,2180.3899,2180.3899,4543860000
2016-11-14,2165.6399,2171.3601,2156.0801,2164.2,2164.2,5367200000
2016-11-11,2162.71,2165.9199,2152.49,2164.45,2164.45,4988050000
2016-11-10,2167.49,2182.3,2151.1699,2167.48,2167.48,6451640000
2016-11-09,2131.5601,2170.1001,2125.3501,2163.26,2163.26,6264150000
2016-11-08,2129.9199,2146.8701,2123.5601,2139.5601,2139.5601,3916930000
2016-11-07,2100.5901,2132.0,2100.5901,2131.52,2131.52,3736060000
2016-11-04,2083.79,2099.0701,2083.79,2085.1799,2085.1799,3837860000
2016-11-03,2098.8,2102.5601,2085.23,2088.6599,2088.6599,3886740000
2016-11-02,2109.4299,2111.76,2094.0,2097.9399,2097.9399,4248580000
2016-11-01,2128.6799,2131.45,2097.8501,2111.72,2111.72,4532160000
2016-10-31,2129.78,2133.25,2125.53,2126.1499,2126.1499,3922400000
2016-10-28,2132.23,2140.72,2119.3601,2126.4099,2126.4099,4019510000
2016-10-27,2144.0601,2147.1299,2132.52,2133.04,2133.04,4204830000
2016-10-26,2136.97,2145.73,2131.5901,2139.4299,2139.4299,3775200000
2016-10-25,2149.72,2151.4399,2141.9299,2143.1599,2143.1599,3751340000
2016-10-24,2148.5,2154.79,2146.9099,2151.3301,2151.3301,3357320000
2016-10-21,2139.4299,2142.6299,2130.0901,2141.1599,2141.1599,3448850000
2016-10-20,2142.51,2147.1799,2133.4399,2141.3401,2141.3401,3337170000
2016-10-19,2140.8101,2148.4399,2138.1499,2144.29,2144.29,3362670000
2016-10-18,2138.3101,2144.3799,2135.49,2139.6001,2139.6001,3170000000
2016-10-17,2132.95,2135.6101,2124.4299,2126.5,2126.5,2830390000
2016-10-14,2139.6799,2149.1899,2132.98,2132.98,2132.98,3228150000
2016-10-13,2130.26,2138.1899,2114.72,2132.55,2132.55,3580450000
2016-10-12,2137.6699,2145.3601,2132.77,2139.1799,2139.1799,2977100000
2016-10-11,2161.3501,2161.5601,2128.8401,2136.73,2136.73,3438270000
2016-10-10,2160.3899,2169.6001,2160.3899,2163.6599,2163.6599,2916550000
2016-10-07,2164.1899,2165.8601,2144.8501,2153.74,2153.74,3619890000
2016-10-06,2158.22,2162.9299,2150.28,2160.77,2160.77,3461550000
2016-10-05,2155.1499,2163.95,2155.1499,2159.73,2159.73,3906550000
2016-10-04,2163.3701,2165.46,2144.01,2150.49,2150.49,3750890000
